Date,Channel,Campaign_Name,Device_Type,Geography,Traffic_Source,User_Type,Sessions,Unique_Visitors,Page_Views,Bounce_Rate,Average_Session_Duration,Conversion_Rate,Conversions,Cost,Revenue,ROI,Exit_Rate
22-11-2024,Referral,Remarketing,Mobile,Brazil,Facebook,Returning Visitor,67,52,229,0.48,3.68,0.03,2,22.11,161.01,6.28,0.34
22-11-2024,Referral,Welcome_Series,Tablet,USA,Email Newsletter,Returning Visitor,31,20,63,0.55,1.23,0.02,0,14.84,0,-1,0.42
22-11-2024,Organic Search,Black_Friday,Mobile,Germany,Bing,New Visitor,225,145,294,0.24,2.41,0.01,2,57.24,205.57,2.59,0.19
22-11-2024,Paid Ads,None,Mobile,Germany,Instagram,New Visitor,112,72,377,0.37,3.77,0.04,4,180.01,432.92,1.41,0.28
22-11-2024,Social Media,Remarketing,Tablet,USA,Bing,Returning Visitor,177,156,393,0.67,0.73,0.01,2,208.4,129.62,-0.38,0.57
22-11-2024,Organic Search,Remarketing,Desktop,USA,Twitter,New Visitor,774,667,2047,0.47,3.25,0.01,8,103.49,494.73,3.78,0.35
22-11-2024,Referral,Holiday_Special,Mobile,Canada,Email Newsletter,New Visitor,43,37,147,0.43,2.27,0.03,1,12.56,103.42,7.23,0.37
22-11-2024,Referral,Remarketing,Tablet,Japan,LinkedIn,Returning Visitor,41,27,157,0.33,4.51,0.04,1,12.63,107.79,7.54,0.27
22-11-2024,Referral,Summer_Sale,Mobile,Australia,Email Newsletter,New Visitor,56,52,146,0.4,1.8,0.03,1,16.28,104.72,5.43,0.33
22-11-2024,Paid Ads,Holiday_Special,Desktop,Australia,Facebook,Returning Visitor,454,378,1240,0.47,1.93,0.03,15,1160.18,1511.38,0.3,0.36
22-11-2024,Direct,Holiday_Special,Tablet,Brazil,Facebook,Returning Visitor,114,88,258,0.21,4.88,0.08,8,7.78,982.52,125.28,0.18
22-11-2024,Paid Ads,Spring_Collection,Tablet,Canada,Bing,Returning Visitor,409,248,417,0.51,1.42,0.03,14,820.82,1806.26,1.2,0.38
22-11-2024,Paid Ads,Black_Friday,Tablet,Australia,Email Newsletter,Returning Visitor,254,152,721,0.37,2.16,0.03,8,572.51,1079.68,0.89,0.3
22-11-2024,Organic Search,Remarketing,Desktop,Australia,Instagram,New Visitor,482,422,2284,0.47,1.74,0.03,13,106.39,1486.24,12.97,0.39
22-11-2024,Email Campaigns,Remarketing,Tablet,UK,Bing,New Visitor,124,78,382,0.37,2.08,0.06,6,54.7,717.4,12.12,0.31
22-11-2024,Referral,None,Mobile,Canada,Direct,New Visitor,39,23,190,0.54,2.77,0.03,0,13.99,0,-1,0.38
22-11-2024,Direct,Holiday_Special,Desktop,USA,LinkedIn,Returning Visitor,90,82,411,0.34,1.89,0.05,4,5.19,482.35,92.02,0.24
22-11-2024,Referral,Welcome_Series,Mobile,Japan,Direct,New Visitor,99,64,399,0.41,4.5,0.03,2,23.75,160.9,5.77,0.29
22-11-2024,Paid Ads,Holiday_Special,Tablet,Germany,Instagram,New Visitor,165,152,484,0.52,3.08,0.03,4,341.02,554.6,0.63,0.45
22-11-2024,Referral,Welcome_Series,Desktop,UK,Twitter,New Visitor,36,30,151,0.32,4.76,0.03,0,12.06,0,-1,0.28
22-11-2024,Email Campaigns,Summer_Sale,Mobile,France,Email Newsletter,New Visitor,52,35,99,0.25,4.77,0.07,3,18.81,235.98,11.55,0.18
22-11-2024,Social Media,None,Tablet,UK,Bing,Returning Visitor,242,170,1076,0.61,1.4,0.03,7,305.37,677.06,1.22,0.43
22-11-2024,Organic Search,Spring_Collection,Tablet,Japan,Google,New Visitor,770,556,3386,0.43,3.1,0.02,13,213.2,970.44,3.55,0.31
22-11-2024,Direct,Holiday_Special,Tablet,USA,Google,Returning Visitor,40,30,135,0.21,3.44,0.06,2,4.89,281.74,56.56,0.19
22-11-2024,Organic Search,Holiday_Special,Desktop,UK,Direct,New Visitor,673,487,1685,0.36,2.54,0.03,17,121.03,1173.97,8.7,0.27
22-11-2024,Direct,None,Desktop,France,Direct,New Visitor,122,81,607,0.23,3.69,0.05,5,7.74,535.45,68.15,0.19
22-11-2024,Organic Search,Holiday_Special,Desktop,Australia,Direct,New Visitor,752,654,2886,0.27,4.25,0.03,19,99.39,1848.93,17.6,0.2
22-11-2024,Email Campaigns,Black_Friday,Tablet,Australia,Google,New Visitor,52,35,252,0.33,3.89,0.06,3,19.94,367.04,17.4,0.29
22-11-2024,Paid Ads,Remarketing,Desktop,Australia,Bing,Returning Visitor,271,177,1039,0.56,0.95,0.04,10,553.45,1235.74,1.23,0.48
22-11-2024,Social Media,Spring_Collection,Tablet,Australia,Instagram,New Visitor,273,253,1022,0.69,2.08,0.01,3,347.04,184.73,-0.47,0.59
23-11-2024,Organic Search,None,Desktop,UK,Google,Returning Visitor,494,440,749,0.25,3.44,0.02,7,70.94,774.55,9.92,0.23
23-11-2024,Paid Ads,Black_Friday,Desktop,Brazil,Instagram,New Visitor,124,106,456,0.41,3.6,0.02,3,208.03,441.39,1.12,0.33
23-11-2024,Social Media,Spring_Collection,Tablet,Japan,Direct,New Visitor,162,123,525,0.59,2.77,0.03,4,171.43,205.9,0.2,0.44
23-11-2024,Social Media,Summer_Sale,Mobile,Australia,Direct,Returning Visitor,284,238,1180,0.69,1.63,0.03,8,341.23,653.78,0.92,0.6
23-11-2024,Organic Search,Spring_Collection,Tablet,France,Instagram,New Visitor,694,418,2520,0.49,2.77,0.03,17,105.17,1232.57,10.72,0.43
23-11-2024,Direct,Welcome_Series,Desktop,Germany,Instagram,Returning Visitor,41,33,107,0.23,5.55,0.07,2,3.79,197.22,51.02,0.2
23-11-2024,Referral,Holiday_Special,Tablet,USA,LinkedIn,New Visitor,88,59,132,0.32,3.51,0.05,4,25.4,270.23,9.64,0.24
23-11-2024,Social Media,None,Desktop,Brazil,LinkedIn,New Visitor,200,182,277,0.59,2.99,0.03,6,243.08,551.08,1.27,0.5
23-11-2024,Referral,Spring_Collection,Desktop,UK,Twitter,New Visitor,95,85,188,0.3,5.23,0.03,3,46.29,255.78,4.53,0.22
23-11-2024,Email Campaigns,Spring_Collection,Tablet,Germany,Email Newsletter,Returning Visitor,85,72,158,0.28,3.41,0.07,5,56.44,515.73,8.14,0.22
23-11-2024,Email Campaigns,None,Tablet,Brazil,Twitter,Returning Visitor,82,63,318,0.28,3.63,0.03,2,45.74,243.29,4.32,0.22
23-11-2024,Referral,Holiday_Special,Tablet,Australia,Bing,Returning Visitor,77,62,274,0.43,4.2,0.02,1,36.69,112.42,2.06,0.34
23-11-2024,Social Media,Welcome_Series,Desktop,Brazil,Instagram,Returning Visitor,210,158,920,0.59,3.26,0.02,3,225.88,206.46,-0.09,0.44
23-11-2024,Email Campaigns,Holiday_Special,Desktop,Brazil,Direct,Returning Visitor,72,57,193,0.3,5.61,0.04,2,51.23,189.15,2.69,0.22
23-11-2024,Social Media,Holiday_Special,Tablet,UK,Google,New Visitor,212,153,348,0.64,2.12,0.03,5,176.61,322.59,0.83,0.58
23-11-2024,Organic Search,Spring_Collection,Desktop,France,LinkedIn,Returning Visitor,384,266,521,0.36,5.08,0.03,11,50.6,1301.72,24.72,0.32
23-11-2024,Organic Search,Remarketing,Mobile,France,Google,New Visitor,686,615,1664,0.3,2.33,0.02,12,118.43,1151.52,8.72,0.25
23-11-2024,Organic Search,Holiday_Special,Desktop,Australia,Email Newsletter,Returning Visitor,253,189,399,0.38,1.68,0.02,4,29.2,349.48,10.97,0.28
23-11-2024,Social Media,Holiday_Special,Mobile,Australia,Google,Returning Visitor,119,86,572,0.56,1.31,0.02,2,165.18,115.58,-0.3,0.39
23-11-2024,Email Campaigns,Welcome_Series,Mobile,Canada,Twitter,New Visitor,161,115,195,0.37,4.31,0.05,7,118.26,773.6,5.54,0.3
23-11-2024,Referral,Spring_Collection,Desktop,Brazil,LinkedIn,New Visitor,76,45,301,0.51,3.61,0.04,3,20.52,284.66,12.87,0.38
23-11-2024,Organic Search,Black_Friday,Tablet,UK,Direct,New Visitor,445,385,1015,0.28,2.04,0.03,11,74.83,1245.7,15.65,0.24
23-11-2024,Organic Search,Remarketing,Tablet,USA,Twitter,Returning Visitor,387,302,512,0.27,5.65,0.02,8,41.43,629.81,14.2,0.23
23-11-2024,Referral,None,Desktop,UK,Google,New Visitor,83,55,144,0.25,5.96,0.05,4,41.24,319.15,6.74,0.19
23-11-2024,Direct,Spring_Collection,Tablet,UK,Twitter,Returning Visitor,90,54,422,0.31,2.66,0.06,4,10.12,534.1,51.79,0.26
23-11-2024,Direct,Summer_Sale,Desktop,Germany,Facebook,Returning Visitor,77,71,267,0.4,4.04,0.05,4,5.46,616.62,111.93,0.32
23-11-2024,Organic Search,Summer_Sale,Desktop,Australia,LinkedIn,New Visitor,640,440,1875,0.45,2.85,0.01,9,76.02,558.06,6.34,0.34
23-11-2024,Referral,Spring_Collection,Desktop,UK,Instagram,Returning Visitor,80,57,174,0.52,2.24,0.05,3,30,209.66,5.99,0.37
23-11-2024,Paid Ads,Holiday_Special,Mobile,Australia,Email Newsletter,Returning Visitor,498,411,562,0.48,3.55,0.05,23,1356.15,1991.61,0.47,0.34
23-11-2024,Social Media,Holiday_Special,Desktop,Australia,Google,New Visitor,244,226,1017,0.59,0.9,0.01,2,295,154.51,-0.48,0.53
23-11-2024,Email Campaigns,Holiday_Special,Tablet,Canada,Google,New Visitor,197,145,732,0.2,5.34,0.04,8,153.56,788.99,4.14,0.14
23-11-2024,Direct,Welcome_Series,Mobile,USA,Email Newsletter,Returning Visitor,116,74,406,0.26,5.72,0.05,6,8.55,871.15,100.86,0.18
24-11-2024,Organic Search,Welcome_Series,Tablet,Japan,LinkedIn,New Visitor,735,576,2057,0.42,1.21,0.02,17,112.21,1121.56,9,0.3
24-11-2024,Organic Search,Summer_Sale,Tablet,Japan,Bing,Returning Visitor,358,248,1361,0.35,2.21,0.02,7,38.39,670.22,16.46,0.29
24-11-2024,Referral,Welcome_Series,Mobile,Australia,Google,New Visitor,59,55,239,0.49,1.11,0.04,2,18.01,154.15,7.56,0.4
24-11-2024,Email Campaigns,None,Tablet,Canada,Google,New Visitor,140,95,478,0.3,3.03,0.06,8,95.99,797.81,7.31,0.22
24-11-2024,Referral,Summer_Sale,Tablet,Australia,Facebook,New Visitor,66,54,137,0.33,3.62,0.02,1,27.83,101.51,2.65,0.23
24-11-2024,Paid Ads,Welcome_Series,Mobile,Japan,LinkedIn,Returning Visitor,479,301,1581,0.41,1.96,0.03,12,886.26,1055.75,0.19,0.34
24-11-2024,Paid Ads,Black_Friday,Tablet,France,Twitter,Returning Visitor,437,299,768,0.42,3.08,0.03,13,1110.52,1685.56,0.52,0.37
24-11-2024,Direct,Black_Friday,Tablet,Canada,LinkedIn,New Visitor,72,43,180,0.23,5.95,0.07,4,8.08,384.35,46.55,0.19
24-11-2024,Email Campaigns,Welcome_Series,Desktop,Australia,Direct,Returning Visitor,149,135,638,0.19,2,0.05,6,62.03,563.37,8.08,0.14
24-11-2024,Referral,None,Mobile,France,Email Newsletter,New Visitor,73,43,193,0.52,2.19,0.04,2,17.96,216.94,11.08,0.45
24-11-2024,Social Media,Black_Friday,Tablet,France,Twitter,Returning Visitor,224,207,991,0.46,1.98,0.02,4,186.99,315.86,0.69,0.4
24-11-2024,Paid Ads,Welcome_Series,Tablet,France,Instagram,Returning Visitor,312,286,831,0.58,2.39,0.05,15,791.98,1452.47,0.83,0.47
24-11-2024,Referral,None,Mobile,UK,Bing,New Visitor,90,73,367,0.38,2.46,0.04,3,33.38,206.55,5.19,0.29
24-11-2024,Social Media,Black_Friday,Mobile,UK,Direct,Returning Visitor,95,88,332,0.59,1.73,0.02,2,94.79,114.95,0.21,0.49
24-11-2024,Social Media,Summer_Sale,Tablet,Japan,Twitter,Returning Visitor,162,147,548,0.65,2.56,0.01,1,140.49,50.38,-0.64,0.57
24-11-2024,Paid Ads,Spring_Collection,Tablet,France,Facebook,Returning Visitor,275,242,699,0.36,2.15,0.03,8,609.57,1114.67,0.83,0.32
24-11-2024,Referral,Remarketing,Tablet,Brazil,Instagram,Returning Visitor,80,68,236,0.47,2.58,0.03,2,20.44,162.76,6.96,0.38
24-11-2024,Email Campaigns,Summer_Sale,Mobile,USA,LinkedIn,New Visitor,195,117,452,0.39,2.44,0.03,6,113.03,718.72,5.36,0.35
24-11-2024,Paid Ads,Spring_Collection,Tablet,France,Instagram,New Visitor,126,91,421,0.46,3.1,0.04,5,258.92,525,1.03,0.34
24-11-2024,Email Campaigns,Black_Friday,Mobile,France,Instagram,Returning Visitor,180,135,642,0.15,3.64,0.06,10,71.02,727.3,9.24,0.11
24-11-2024,Paid Ads,Spring_Collection,Desktop,Canada,LinkedIn,New Visitor,120,94,537,0.41,4.39,0.02,2,349.09,201.11,-0.42,0.31
24-11-2024,Referral,Remarketing,Mobile,UK,Direct,New Visitor,37,27,101,0.55,1.48,0.03,1,12.11,69.89,4.77,0.43
24-11-2024,Referral,Black_Friday,Desktop,Japan,LinkedIn,Returning Visitor,37,30,51,0.28,3.39,0.04,1,14.18,100.61,6.09,0.22
24-11-2024,Organic Search,Spring_Collection,Tablet,Canada,Bing,New Visitor,545,476,1803,0.37,3.6,0.03,13,99.39,1377.25,12.86,0.3
24-11-2024,Organic Search,None,Desktop,Canada,Bing,New Visitor,555,342,1713,0.32,3.39,0.01,7,87.73,657.08,6.49,0.24
24-11-2024,Organic Search,Welcome_Series,Mobile,Brazil,Instagram,New Visitor,411,255,1794,0.24,4.49,0.02,7,117.75,721.53,5.13,0.18
24-11-2024,Social Media,Welcome_Series,Tablet,Australia,Instagram,New Visitor,285,182,405,0.43,1.68,0.02,6,233.7,468.72,1.01,0.38
24-11-2024,Organic Search,Spring_Collection,Desktop,UK,Direct,Returning Visitor,550,364,2124,0.32,5.18,0.01,5,94.2,569.6,5.05,0.28
24-11-2024,Direct,Summer_Sale,Desktop,Australia,Direct,Returning Visitor,109,67,390,0.24,3.04,0.04,4,15.75,513.01,31.57,0.2
24-11-2024,Email Campaigns,None,Mobile,Brazil,LinkedIn,Returning Visitor,55,40,216,0.37,2.39,0.06,3,30.64,254.17,7.3,0.31
25-11-2024,Social Media,None,Tablet,Germany,Google,Returning Visitor,128,90,482,0.47,3.77,0.03,4,190.04,344.33,0.81,0.37
25-11-2024,Email Campaigns,None,Tablet,Japan,Facebook,New Visitor,65,51,180,0.29,4.7,0.03,2,43.91,236.95,4.4,0.23
25-11-2024,Email Campaigns,Holiday_Special,Tablet,Canada,Google,Returning Visitor,100,86,108,0.35,3.84,0.03,3,75.39,225.09,1.99,0.25
25-11-2024,Direct,Welcome_Series,Mobile,Australia,Google,New Visitor,91,61,122,0.33,4.96,0.05,4,10.23,526.42,50.44,0.24
25-11-2024,Direct,Spring_Collection,Mobile,Japan,LinkedIn,New Visitor,130,109,319,0.33,5.37,0.06,7,8.22,828.7,99.76,0.26
25-11-2024,Email Campaigns,Black_Friday,Tablet,USA,Direct,New Visitor,104,87,297,0.31,3.01,0.04,3,45.45,305.62,5.73,0.27
25-11-2024,Direct,Holiday_Special,Desktop,Japan,LinkedIn,Returning Visitor,146,104,635,0.33,1.52,0.07,10,14.74,1420.27,95.35,0.24
25-11-2024,Paid Ads,Black_Friday,Mobile,Brazil,Twitter,Returning Visitor,384,248,731,0.32,3.14,0.04,13,782.07,1560.74,1,0.23
25-11-2024,Email Campaigns,Holiday_Special,Mobile,Canada,Bing,Returning Visitor,84,53,229,0.28,5.66,0.06,4,27.52,421.68,14.32,0.22
25-11-2024,Social Media,None,Mobile,Canada,Bing,New Visitor,136,111,421,0.65,1.3,0.04,4,162.85,260.06,0.6,0.57
25-11-2024,Referral,Holiday_Special,Tablet,Japan,LinkedIn,New Visitor,33,20,125,0.36,3.12,0.02,0,13.01,0,-1,0.27
25-11-2024,Paid Ads,Spring_Collection,Desktop,Brazil,Facebook,New Visitor,197,139,940,0.34,5.04,0.03,6,530.13,739.62,0.4,0.29
25-11-2024,Email Campaigns,None,Mobile,France,Google,Returning Visitor,120,82,323,0.35,2.55,0.05,5,48.13,602.91,11.53,0.3
25-11-2024,Paid Ads,Holiday_Special,Desktop,Germany,Facebook,New Visitor,489,321,1447,0.31,2.15,0.02,11,1092.34,1634.57,0.5,0.26
25-11-2024,Paid Ads,Holiday_Special,Mobile,Japan,Twitter,Returning Visitor,164,153,238,0.51,1.74,0.02,3,387.19,374.93,-0.03,0.36
25-11-2024,Social Media,Black_Friday,Tablet,France,Twitter,New Visitor,190,120,617,0.61,2.51,0.02,4,225.25,375.74,0.67,0.49
25-11-2024,Referral,None,Desktop,UK,Google,Returning Visitor,54,38,80,0.38,2.26,0.04,2,24.09,194.89,7.09,0.29
25-11-2024,Organic Search,Holiday_Special,Desktop,USA,LinkedIn,Returning Visitor,571,417,2649,0.3,5.2,0.03,16,127.35,1477.74,10.6,0.24
25-11-2024,Paid Ads,Remarketing,Tablet,Canada,Twitter,Returning Visitor,488,345,2150,0.48,1.64,0.03,12,747.08,1352.01,0.81,0.4
25-11-2024,Paid Ads,Spring_Collection,Mobile,USA,LinkedIn,New Visitor,390,291,1624,0.49,2.39,0.04,15,879.52,1748.08,0.99,0.37
25-11-2024,Referral,None,Desktop,Brazil,Twitter,Returning Visitor,49,38,88,0.46,2.46,0.05,2,11.37,226.63,18.93,0.34
25-11-2024,Social Media,Welcome_Series,Tablet,Japan,Twitter,New Visitor,185,129,564,0.41,2.9,0.01,2,189.08,136.13,-0.28,0.33
25-11-2024,Referral,Remarketing,Tablet,USA,Google,Returning Visitor,78,59,316,0.3,1.89,0.05,3,22.68,289.88,11.78,0.27
26-11-2024,Email Campaigns,Remarketing,Desktop,Germany,Email Newsletter,Returning Visitor,196,168,360,0.29,3.17,0.05,9,135.33,690.15,4.1,0.22
26-11-2024,Email Campaigns,Holiday_Special,Tablet,France,Twitter,Returning Visitor,149,129,479,0.2,4.46,0.06,8,94.53,648.61,5.86,0.16
26-11-2024,Paid Ads,Welcome_Series,Desktop,Australia,Facebook,Returning Visitor,127,79,199,0.52,2.5,0.04,4,325.07,376.88,0.16,0.41
26-11-2024,Social Media,Welcome_Series,Tablet,Australia,Google,New Visitor,91,78,293,0.62,2.32,0.04,3,83.51,253.08,2.03,0.54
26-11-2024,Referral,Summer_Sale,Mobile,USA,Instagram,Returning Visitor,98,88,443,0.53,2.23,0.03,2,26.38,164.53,5.24,0.4
26-11-2024,Paid Ads,Spring_Collection,Mobile,Australia,Bing,New Visitor,204,165,582,0.34,2.51,0.03,6,593.87,776.85,0.31,0.28
26-11-2024,Organic Search,None,Mobile,Canada,Bing,New Visitor,350,242,1309,0.25,5.05,0.02,7,88.4,474.13,4.36,0.22
26-11-2024,Referral,Holiday_Special,Mobile,Australia,Twitter,Returning Visitor,98,85,483,0.5,2.94,0.04,4,38.68,307.51,6.95,0.37
26-11-2024,Paid Ads,Holiday_Special,Tablet,Canada,LinkedIn,Returning Visitor,355,221,799,0.49,1.27,0.05,17,584.32,2316.22,2.96,0.43
26-11-2024,Paid Ads,Spring_Collection,Mobile,UK,Email Newsletter,New Visitor,486,356,1240,0.43,4.24,0.03,14,1211.21,1725.86,0.43,0.36
26-11-2024,Direct,Welcome_Series,Desktop,Japan,Google,Returning Visitor,108,88,336,0.27,5.79,0.06,6,13.38,794.77,58.4,0.24
26-11-2024,Referral,Welcome_Series,Mobile,Germany,Bing,New Visitor,89,75,296,0.36,2.12,0.03,2,20.26,166.22,7.2,0.25
26-11-2024,Referral,None,Tablet,Brazil,Facebook,Returning Visitor,67,42,310,0.28,5.57,0.05,3,32.22,331.43,9.29,0.21
26-11-2024,Email Campaigns,Holiday_Special,Desktop,Brazil,Bing,New Visitor,143,106,444,0.38,4.19,0.07,9,86.32,1007.9,10.68,0.29
26-11-2024,Email Campaigns,Summer_Sale,Mobile,France,Twitter,New Visitor,89,59,316,0.18,1.95,0.03,2,61.28,184.94,2.02,0.16
26-11-2024,Email Campaigns,Spring_Collection,Desktop,Japan,Twitter,New Visitor,86,67,272,0.4,2.06,0.07,5,28.92,433.27,13.98,0.29
26-11-2024,Social Media,Remarketing,Mobile,Canada,Facebook,New Visitor,181,132,255,0.64,1.45,0.04,6,218.38,468.27,1.14,0.48
26-11-2024,Paid Ads,Holiday_Special,Desktop,Brazil,Facebook,Returning Visitor,314,268,1544,0.48,2.45,0.04,11,627.45,897.93,0.43,0.34
26-11-2024,Direct,Summer_Sale,Tablet,USA,Direct,Returning Visitor,98,85,245,0.27,3.77,0.05,4,14.61,497.67,33.07,0.23
26-11-2024,Paid Ads,Spring_Collection,Mobile,Germany,Facebook,Returning Visitor,329,253,407,0.39,3.21,0.03,8,929.62,1135.77,0.22,0.29
26-11-2024,Referral,Holiday_Special,Mobile,Australia,Google,Returning Visitor,81,66,270,0.44,2.01,0.03,2,29.92,168.59,4.63,0.37
26-11-2024,Paid Ads,None,Mobile,Australia,Google,Returning Visitor,355,236,1537,0.52,3.57,0.04,14,817.68,1751.05,1.14,0.43
26-11-2024,Social Media,Welcome_Series,Desktop,UK,Twitter,Returning Visitor,163,118,260,0.56,3.36,0.03,5,229.06,472.39,1.06,0.44
26-11-2024,Email Campaigns,Summer_Sale,Tablet,Germany,Email Newsletter,New Visitor,159,124,470,0.31,3.47,0.05,8,57.75,776.59,12.45,0.26
26-11-2024,Direct,Remarketing,Mobile,USA,Twitter,New Visitor,100,94,353,0.23,5.48,0.08,7,14.98,1070.07,70.46,0.19
26-11-2024,Referral,Spring_Collection,Mobile,Brazil,Direct,New Visitor,49,33,91,0.43,3.67,0.04,1,18.72,94.19,4.03,0.33
26-11-2024,Paid Ads,Welcome_Series,Tablet,Canada,Twitter,New Visitor,130,92,592,0.57,2.97,0.04,5,255.38,474.06,0.86,0.42
26-11-2024,Direct,Remarketing,Desktop,USA,Direct,Returning Visitor,125,112,163,0.22,1.73,0.07,8,15.13,875.51,56.87,0.17
27-11-2024,Organic Search,Holiday_Special,Desktop,UK,Facebook,New Visitor,466,343,1988,0.42,4.44,0.02,10,81.37,1043.84,11.83,0.36
27-11-2024,Email Campaigns,Spring_Collection,Tablet,Japan,Email Newsletter,Returning Visitor,53,42,73,0.2,3.13,0.06,3,40.79,238.9,4.86,0.16
27-11-2024,Social Media,Welcome_Series,Tablet,Canada,Twitter,Returning Visitor,151,111,476,0.44,1.78,0.02,2,153.41,166.52,0.09,0.33
27-11-2024,Organic Search,Remarketing,Desktop,Japan,Google,Returning Visitor,603,417,1696,0.42,4.38,0.03,15,121.94,1360.42,10.16,0.3
27-11-2024,Paid Ads,Welcome_Series,Mobile,France,LinkedIn,Returning Visitor,378,268,1350,0.41,4.73,0.04,15,772.37,1268.37,0.64,0.35
27-11-2024,Organic Search,None,Desktop,France,Twitter,New Visitor,523,428,1487,0.32,1.84,0.02,10,94.94,866.9,8.13,0.25
27-11-2024,Direct,Welcome_Series,Desktop,Canada,Email Newsletter,Returning Visitor,42,35,89,0.39,1.43,0.05,2,4.96,265.91,52.58,0.31
27-11-2024,Social Media,Holiday_Special,Tablet,Germany,Facebook,Returning Visitor,233,167,347,0.54,2.54,0.01,2,197.29,125.15,-0.37,0.48
27-11-2024,Social Media,Holiday_Special,Tablet,France,LinkedIn,Returning Visitor,250,217,1030,0.42,4.58,0.01,3,263.47,227.27,-0.14,0.31
27-11-2024,Referral,Welcome_Series,Mobile,USA,Email Newsletter,Returning Visitor,76,57,337,0.51,1.41,0.04,2,33.92,245.68,6.24,0.39
27-11-2024,Organic Search,Spring_Collection,Desktop,Germany,Direct,New Visitor,521,361,2329,0.32,2.44,0.03,13,59.38,1249.06,20.03,0.23
27-11-2024,Referral,Remarketing,Tablet,USA,LinkedIn,Returning Visitor,36,31,169,0.53,2.09,0.04,1,14.3,108.44,6.58,0.4
27-11-2024,Organic Search,None,Desktop,Brazil,Google,New Visitor,679,606,1646,0.25,4.18,0.02,12,139.1,1308.29,8.41,0.22
27-11-2024,Referral,Holiday_Special,Desktop,USA,Instagram,Returning Visitor,70,52,133,0.52,3.62,0.03,2,20.29,203.1,9.01,0.41
27-11-2024,Social Media,Welcome_Series,Mobile,Japan,LinkedIn,New Visitor,95,62,117,0.65,2.43,0.03,2,100.25,147.15,0.47,0.58
27-11-2024,Email Campaigns,Welcome_Series,Desktop,Brazil,Facebook,Returning Visitor,102,85,157,0.21,3.35,0.05,4,43.16,327.38,6.59,0.16
27-11-2024,Direct,Spring_Collection,Desktop,Canada,Direct,New Visitor,64,46,158,0.24,2.19,0.05,2,9.49,284.31,28.96,0.18
27-11-2024,Referral,Black_Friday,Mobile,Brazil,Bing,Returning Visitor,38,34,101,0.5,2.89,0.04,1,15.18,84.09,4.54,0.41
27-11-2024,Social Media,None,Desktop,Brazil,Twitter,New Visitor,137,86,496,0.58,1.94,0.02,2,150.33,116.43,-0.23,0.5
27-11-2024,Organic Search,Remarketing,Desktop,Japan,Direct,New Visitor,657,444,2959,0.31,2.59,0.03,16,159.74,1274.8,6.98,0.22
27-11-2024,Email Campaigns,None,Mobile,UK,Email Newsletter,Returning Visitor,143,113,550,0.31,1.51,0.04,5,110.67,353.78,2.2,0.26
27-11-2024,Direct,Summer_Sale,Desktop,Australia,Google,Returning Visitor,129,83,423,0.26,5.7,0.05,5,11.59,543.65,45.9,0.22
27-11-2024,Email Campaigns,None,Tablet,UK,Bing,New Visitor,122,104,146,0.4,4.01,0.05,5,61.69,491.92,6.97,0.28
27-11-2024,Paid Ads,Remarketing,Mobile,Japan,Direct,New Visitor,217,174,738,0.48,1.35,0.04,9,604.43,1264.18,1.09,0.39
27-11-2024,Organic Search,Holiday_Special,Mobile,UK,Email Newsletter,Returning Visitor,597,538,2589,0.27,2.29,0.01,8,125.17,580.72,3.64,0.21
27-11-2024,Social Media,Black_Friday,Tablet,Germany,Direct,Returning Visitor,110,101,300,0.48,3.12,0.04,4,117.87,394.82,2.35,0.41
27-11-2024,Organic Search,Black_Friday,Desktop,USA,Google,Returning Visitor,746,616,3640,0.21,1.66,0.02,17,201.39,1137.25,4.65,0.16
27-11-2024,Email Campaigns,Black_Friday,Desktop,Brazil,Facebook,New Visitor,75,54,186,0.24,1.63,0.05,4,28.63,398.77,12.93,0.2
28-11-2024,Email Campaigns,Spring_Collection,Mobile,France,Email Newsletter,New Visitor,139,102,693,0.32,3.79,0.04,5,96.22,541.64,4.63,0.27
28-11-2024,Email Campaigns,Black_Friday,Mobile,USA,Google,New Visitor,74,58,125,0.25,1.7,0.04,3,50.48,225.94,3.48,0.2
28-11-2024,Email Campaigns,None,Tablet,Brazil,LinkedIn,Returning Visitor,116,77,321,0.39,3.08,0.04,4,90.36,350.83,2.88,0.29
28-11-2024,Direct,Welcome_Series,Desktop,Brazil,Instagram,New Visitor,119,81,244,0.31,1.74,0.05,5,12.81,501.97,38.19,0.22
28-11-2024,Referral,Welcome_Series,Desktop,Canada,Direct,New Visitor,61,48,209,0.42,3.61,0.04,2,19.79,168.95,7.54,0.32
